site_code,Long,Lat,year,block,plot,trt,Family,Taxon,num_leaves,leaf_pct_N,leaf_pct_C,leaf_C13_delta_PDB,leaf_area_mm2,leaf_dry_mass_g,leaf_ppm_P,leaf_ppm_B,leaf_ppm_Na,leaf_ppm_Ca,leaf_ppm_Fe,leaf_ppm_K,leaf_ppm_Mg,leaf_ppm_Mn,leaf_ppm_Cu,leaf_ppm_Zn,leaf_ppm_Sr,leaf_ppm_Pb,leaf_ppm_Mo,SLA_v2,Ntrt,Ptrt,Ktrt,Nfix,first_nutrient_year,site_name,continent,country,region,habitat,lifespan,lifeform,photosynthetic_pathway,max_cover,live_mass,precip.mean,tmp,par2_gs,aridity
sgs.us,-104.76667,40.81667,2011,2,15,NP,Cyperaceae,CAREX DURIUSCULA,0,2.697737272,46.12273061,-25.18642224,779.683,0.0755,1961.0224,13.725312,56.33558,4934.84,110.06538,16123.552,1394.8994,229.35476,3.42441,9.129454,29.835028,0.0970826,0.04736524,10326.92715,1,1,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRAMINOID,NULL,30,88.38,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,2,17,Fence,Cyperaceae,CAREX DURIUSCULA,0,1.678943512,46.27441628,-26.82083699,717.655,0.0815,835.86755,26.100907,0.41018355,3609.06,88.491375,13968.913,848.36045,92.03103,9.90178,27.521396,18.424714,0.1929459,0.103621665,8805.582822,0,0,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRAMINOID,NULL,20,77.55,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,2,18,K,Cyperaceae,CAREX DURIUSCULA,0,2.693663011,46.33760744,-25.62949832,613.24,0.0662,1396.9193,23.271948,221.38935,2284.0986,82.4852,15989.617,948.3481,92.33245,4.061701,13.172145,14.66661,0.1216425,0.12833863,9263.444109,0,0,1,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRAMINOID,NULL,15,53.45,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,2,19,Control,Cyperaceae,CAREX DURIUSCULA,0,1.917739116,46.33899547,-26.39026627,485.795,0.0532,934.6778,23.617181,30.243801,4402.3,168.42273,14003.948,896.679,119.53403,5.35227,9.274951,21.258475,0.1888355,0.2750279,9131.484962,0,0,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRAMINOID,NULL,85,96.75,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,2,23,N,Cyperaceae,CAREX DURIUSCULA,0,2.719332324,46.01270798,-25.23459438,723.653,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10800.79104,1,0,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRAMINOID,NULL,60,45.995,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,2,24,NPK+Fence,Cyperaceae,CAREX DURIUSCULA,0,2.848502108,46.52865838,-25.08576724,853.855,0.0921,4115.5785,30.742371,25.721784,5960.493,143.35893,19800.8415,1727.89155,389.4561,10.3133745,19.0773,39.387645,0.15983055,0.21613185,9270.955483,1,1,1,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRAMINOID,NULL,20,84.79,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,2,25,NK,Cyperaceae,CAREX DURIUSCULA,0,2.186748488,47.25454662,-25.18710118,748.783,0.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8914.083333,1,0,1,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRAMINOID,NULL,18,133.5,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,2,26,PK,Cyperaceae,CAREX DURIUSCULA,0,1.84622066,47.27202995,-26.59655747,421.43,0.0468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9004.91453,0,1,1,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRAMINOID,NULL,20,80.65,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,2,27,P,Cyperaceae,CAREX DURIUSCULA,0,2.59347802,45.99972768,-24.98580573,350.105,0.035,2972.29,15.6354,14.9776,3841,75.302,15699.8,1283.17,125.58,8.6618,13.524,24.8791,0.11224,0.24081,10003,0,1,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRAMINOID,NULL,80,97.7,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,2,28,NPK,Cyperaceae,CAREX DURIUSCULA,0,2.650813579,46.47805679,-25.38149817,521.843,0.0518,1611.2292,20.332676,29.772764,4055.38,78.38852,20725.432,1288.658,297.16988,6.314308,23.97206,23.83262,0.1303764,0.1617504,10074.18919,1,1,1,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRAMINOID,NULL,25,63.75,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,3,30,NP,Cyperaceae,CAREX DURIUSCULA,0,2.911688808,44.83119033,-25.25134974,1004.475,0.1018,1736.2659,14.879077,0.244704555,5236.144,61.932645,19462.9445,1539.68635,243.65105,4.904402,12.220658,38.217575,0.09347055,0.060587745,9867.141454,1,1,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRAMINOID,NULL,12,104.17,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,3,31,NK,Cyperaceae,CAREX DURIUSCULA,0,3.647182712,47.96201322,-27.38969022,710.318,0.0887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8008.094701,1,0,1,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRAMINOID,NULL,1,40.275,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,3,32,K,Cyperaceae,CAREX DURIUSCULA,0,2.3289993,49.41130354,-25.66422619,577.886,0.0578,849.3579,29.571885,18.370638,2906.54325,134.370495,12458.7315,705.82185,96.74478,4.4839575,21.1301865,18.731331,0.3107889,0.16122483,9998.027682,0,0,1,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRAMINOID,NULL,25,67.38,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,3,33,PK,Cyperaceae,CAREX DURIUSCULA,0,1.762885387,46.39551785,-26.25252522,483.218,0.051,1997.984,30.18784,2.956608,5997.2,111.0352,13230.96,1001.544,125.3264,6.3684,19.1864,31.3432,0.162632,0.29928,9474.862745,0,1,1,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRAMINOID,NULL,12,98.8,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,3,34,NPK,Cyperaceae,CAREX DURIUSCULA,0,2.828009623,46.01735654,-25.38971152,405.193,0.0378,2908.6941,29.344653,51.45036,5761.704,89.87706,20633.067,1295.2329,490.5732,6.94902,14.86446,28.875249,0.1601496,0.14314521,10719.39153,1,1,1,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRAMINOID,NULL,25,147.4,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,3,35,Fence,Cyperaceae,CAREX DURIUSCULA,0,2.464064904,47.27774282,-25.63749187,653.586,0.0638,1630.4508,26.37042,38.62776,5694.876,93.23616,17399.04,1573.4784,114.13392,5.387556,18.611772,32.07948,0.1806096,0.4141728,10244.29467,0,0,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRAMINOID,NULL,20,93.75,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,3,36,P,Cyperaceae,CAREX DURIUSCULA,0,2.005519253,47.45293627,-26.33406203,503.466,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10069.32,0,1,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRAMINOID,NULL,8,75.2,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,3,38,Control,Cyperaceae,CAREX DURIUSCULA,0,2.790187845,46.42844894,-25.54286763,909.92,0.0973,1471.831,23.3287535,6.89183705,4139.2345,107.044365,16310.859,866.61595,119.766185,4.252988,12.1344805,26.14009,0.1365042,0.08826343,9351.695786,0,0,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRAMINOID,NULL,4,99.36,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,3,41,N,Cyperaceae,CAREX DURIUSCULA,0,2.823512676,45.82724372,-26.22543125,856.931,0.1051,1475.726,26.645562,1.3803996,9012.4695,100.207295,17248.1205,1895.29965,173.92485,5.884572,15.348467,46.79243,0.17942445,0.17589554,8153.482398,1,0,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRAMINOID,NULL,30,86.9,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,1,1,NK,Malvaceae,SPHAERALCEA COCCINEA,0,3.513086711,44.41127977,-28.47411813,3514.63,0.2451,1415.3467,90.352145,11.1269255,22893.355,180.52665,32397.095,3543.918,126.102195,4.5498045,12.6368655,111.491305,0.2692084,0.04791839,14339.57568,1,0,1,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,BIENNIAL,HERB,NULL,10,118.2,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,1,6,Fence,Malvaceae,SPHAERALCEA COCCINEA,0,2.218010821,46.52192882,-25.34616179,820.703,0.1115,1963.144,35.0063,1.6151744,9804.09,110.67108,19717.502,2370.194,64.12782,3.33781,26.12098,56.03334,0.2018968,0.06545364,7360.565022,0,0,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,BIENNIAL,HERB,NULL,4,103.75,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,1,8,Control,Malvaceae,SPHAERALCEA COCCINEA,0,2.35285572,46.19659986,-27.07002915,804.85,0.0893,3334.716,59.8983,33.5643,16003.68,265.65,21612.36,3518.13,99.9999,6.20697,11.91036,86.3016,0.436359,0.241626,9012.87794,0,0,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,BIENNIAL,HERB,NULL,6,66.3,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,1,10,N,Malvaceae,SPHAERALCEA COCCINEA,0,3.183454004,46.1617772,-27.30501272,1031.105,0.137,1491.6604,128.23248,35.91248,18233.2,82.9726,23707.776,3505.852,99.49788,3.768964,12.784012,107.13736,0.1389416,0.03856668,7526.313869,1,0,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,BIENNIAL,HERB,NULL,11,91.15,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,1,11,PK,Malvaceae,SPHAERALCEA COCCINEA,0,1.959370632,44.48006897,-27.13100951,869.896,0.1034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8412.920696,0,1,1,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,BIENNIAL,HERB,NULL,5,75.8,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,1,12,K,Malvaceae,SPHAERALCEA COCCINEA,0,2.18676995,43.57590475,-26.02271118,1057.19,0.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7716.715328,0,0,1,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,BIENNIAL,HERB,NULL,1,57.95,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,2,19,Control,Malvaceae,SPHAERALCEA COCCINEA,0,2.796934347,46.01548561,-27.96391624,1190.561,0.1741,1763.2563,58.07724,0.6475014,11831.742,92.59224,23937.303,2623.14,43.21278,4.641117,11.946792,63.13944,0.1808586,0.0761631,6838.374497,0,0,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,BIENNIAL,HERB,NULL,3,96.75,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,2,28,NPK,Malvaceae,SPHAERALCEA COCCINEA,0,3.327716332,45.07819911,-25.24251191,1489.351,0.1705,3710.084,65.1406,0.2143554,8378.118,91.9632,32344.9,2574.068,384.5324,1.640912,13.487936,34.75668,0.1613864,0.03193918,8735.196481,1,1,1,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,BIENNIAL,HERB,NULL,15,63.75,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,3,30,NP,Malvaceae,SPHAERALCEA COCCINEA,0,3.233382859,45.73404965,-27.17525726,2086.071,0.2183,3935.0665,83.27433,0.2318511,15335.5555,85.903805,36103.835,3900.769,460.9584,3.1302185,8.0324745,90.04237,0.115,0.035189235,9555.982593,1,1,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,BIENNIAL,HERB,NULL,15,104.17,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,3,33,PK,Malvaceae,SPHAERALCEA COCCINEA,0,NA,NA,NA,1346.475,0.1561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8625.720692,0,1,1,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,BIENNIAL,HERB,NULL,4,98.8,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,3,34,NPK,Malvaceae,SPHAERALCEA COCCINEA,0,NA,NA,NA,2772.338,0.3325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8337.858647,1,1,1,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,BIENNIAL,HERB,NULL,30,147.4,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,3,36,P,Malvaceae,SPHAERALCEA COCCINEA,0,1.898335966,45.43667559,-27.05543918,1236.095,0.139,9899.104,75.38496,0.3235328,14431.744,140.864,35761.28,2989.952,70.34112,6.99776,15.06336,93.10656,0.274912,0.09492416,8892.769784,0,1,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,BIENNIAL,HERB,NULL,2,75.2,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,1,1,NK,Poaceae,CHONDROSUM GRACILE,0,2.823598988,45.33017864,-16.34868023,269.137,0.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9612.035714,1,0,1,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,40,118.2,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,1,2,NPK,Poaceae,CHONDROSUM GRACILE,0,3.299573332,48.92680556,-17.28956961,220.943,0.0211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10471.23223,1,1,1,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,45,73.95,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,1,4,NP,Poaceae,CHONDROSUM GRACILE,0,2.800491478,46.4932476,-15.79002487,275.506,0.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8609.5625,1,1,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,18,99.55,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,1,5,P,Poaceae,CHONDROSUM GRACILE,0,2.545684791,47.66144425,-16.11623748,287.325,0.0325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8840.769231,0,1,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,85,87.1,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,1,6,Fence,Poaceae,CHONDROSUM GRACILE,0,2.262710125,47.10122461,-16.42310216,359.603,0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8172.795455,0,0,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,30,103.75,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,1,8,Control,Poaceae,CHONDROSUM GRACILE,0,2.086570422,45.65862531,-15.89862467,396.39,0.0448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8847.991071,0,0,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,32,66.3,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,1,10,N,Poaceae,CHONDROSUM GRACILE,0,3.238202563,48.23503271,-16.55220049,376.421,0.0419,1551.8808,41.3658,167.73048,8907.516,65.4858,13427.604,2016.6732,191.10276,4.556268,26.8335,55.01772,0.1685988,0.05798448,8983.794749,1,0,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,45,91.15,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,1,11,PK,Poaceae,CHONDROSUM GRACILE,0,2.094298746,45.4512487,-15.75531862,466.125,0.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8177.631579,0,1,1,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,85,75.8,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,1,12,K,Poaceae,CHONDROSUM GRACILE,0,1.908169964,42.22674598,-15.83664789,334.23,0.0441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7578.911565,0,0,1,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,70,57.95,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,2,15,NP,Poaceae,CHONDROSUM GRACILE,0,2.89403594,44.93067365,-16.66095875,337.095,0.0346,6020.62,26.3761565,27.0501065,4931.0675,93.881235,15062.7825,1318.92015,74.741055,8.1570415,15.6648445,25.632565,0.12827515,0.3634837,9742.630058,1,1,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,60,88.38,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,2,17,Fence,Poaceae,CHONDROSUM GRACILE,0,2.329544968,46.67543791,-15.8757269,376.961,0.0361,2184.1572,35.402112,64.81518,5715.966,202.1244,10292.94,1560.5124,52.30494,8.09898,27.965988,33.859338,0.1526436,0.2737782,10442.13296,0,0,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,95,77.55,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,2,18,K,Poaceae,CHONDROSUM GRACILE,0,2.077790439,46.49476623,-15.8790383,262.578,0.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8205.5625,0,0,1,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,90,53.45,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,2,19,Control,Poaceae,CHONDROSUM GRACILE,0,2.30908974,47.48388685,-15.87389185,253.258,0.0287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8824.320557,0,0,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,20,96.75,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,2,23,N,Poaceae,CHONDROSUM GRACILE,0,3.259350492,47.34944102,-16.12584521,241.686,0.0235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10284.51064,1,0,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,10,45.995,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,2,25,NK,Poaceae,CHONDROSUM GRACILE,0,3.011415902,50.80496111,-16.26551092,377.988,0.0405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9333.037037,1,0,1,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,25,133.5,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,2,26,PK,Poaceae,CHONDROSUM GRACILE,0,2.042709688,43.98259239,-15.94979345,313.848,0.0384,4052.5371,71.44551,9.174228,5948.295,128.66349,9303.969,1298.5095,37.93275,7.032402,22.102149,26.926755,0.1987896,0.2218791,8173.125,0,1,1,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,80,80.65,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,2,27,P,Poaceae,CHONDROSUM GRACILE,0,2.361939051,45.40677786,-16.06277215,214.133,0.0254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8430.433071,0,1,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,8,97.7,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,2,28,NPK,Poaceae,CHONDROSUM GRACILE,0,2.922085363,44.09927883,-16.13514942,449.031,0.0461,3921.1515,50.07555,12.35241,9503.55,119.1582,13812.12,1555.848,222.77115,12.07017,14.017185,45.18045,0.205947,0.1810305,9740.368764,1,1,1,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,40,63.75,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,3,30,NP,Poaceae,CHONDROSUM GRACILE,0,2.79056771,45.01318109,-16.26857646,425.973,0.0531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8022.090395,1,1,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,75,104.17,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,3,31,NK,Poaceae,CHONDROSUM GRACILE,0,2.904780782,46.6366811,-16.13895335,490.048,0.0595,906.9148,32.696972,35.30648,4496.096,53.21624,12711.732,1428.8164,189.8248,6.02822,30.040824,24.81248,0.1483152,0.10603604,8236.10084,1,0,1,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,50,40.275,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,3,32,K,Poaceae,CHONDROSUM GRACILE,0,1.750593956,45.46768819,-15.9356125,385.165,0.0425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9062.705882,0,0,1,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,70,67.38,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,3,33,PK,Poaceae,CHONDROSUM GRACILE,0,2.511583408,45.78243779,-16.30178537,233.683,0.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8987.807692,0,1,1,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,90,98.8,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,3,34,NPK,Poaceae,CHONDROSUM GRACILE,0,2.484292966,44.01195237,-15.8349674,185.575,0.0225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8247.777778,1,1,1,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,30,147.4,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,3,35,Fence,Poaceae,CHONDROSUM GRACILE,0,1.631915389,44.32275495,-16.0383737,353.576,0.0402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8795.422886,0,0,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,18,93.75,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,3,36,P,Poaceae,CHONDROSUM GRACILE,0,0.004515388,0.049926856,-55.95563428,235.11,0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,90,75.2,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,3,38,Control,Poaceae,CHONDROSUM GRACILE,0,1.939259429,59.52135344,-15.29925286,264.898,0.0335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7907.402985,0,0,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,55,99.36,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,3,40,NPK+Fence,Poaceae,CHONDROSUM GRACILE,0,3.204805934,46.15893951,-16.58644335,369.086,0.0386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9561.813472,1,1,1,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,13,175.95,397.6560977,11.80598395,996.9156881,0.2147
sgs.us,-104.76667,40.81667,2011,3,41,N,Poaceae,CHONDROSUM GRACILE,0,3.423834492,49.2139868,-16.28421864,346.385,0.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10496.51515,1,0,0,no,2008,Shortgrass Steppe LTER,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,65,86.9,397.6560977,11.80598395,996.9156881,0.2147
