,site_code,year,precip,PET,SPEI_12,SPEI_6,SPEI_24,SPEI_12.class,SPEI_6.class,SPEI_24.class,precip.mean,PET.mean
3605,hnvr.us,1972,1221.7,758.2000114,1.022887153,1.630086745,0.060484471,1,2,0,1175.634146,813.9634262
3606,hnvr.us,1973,1308.6,765.7000133,1.458863279,1.331730649,1.667530061,2,2,2,1175.634146,813.9634262
3607,hnvr.us,1974,1139,798.8999997,0.22834336,0.016963145,1.169483832,0,0,1,1175.634146,813.9634262
3608,hnvr.us,1975,1146,794.5000089,0.306608101,-0.039245587,0.296334555,0,0,0,1175.634146,813.9634262
3609,hnvr.us,1976,1419.4,802.7000039,1.812868511,0.504178501,1.51934284,2,0,2,1175.634146,813.9634262
3610,hnvr.us,1977,1080.8,809.3000092,-0.251296012,-0.259585386,1.191613333,0,0,1,1175.634146,813.9634262
3611,hnvr.us,1978,1219.2,793.600011,0.793009682,-1.751624196,0.322506365,1,-2,0,1175.634146,813.9634262
3612,hnvr.us,1979,1122.5,793.6000108,0.150838446,-0.159972102,0.593403387,0,0,0,1175.634146,813.9634262
3613,hnvr.us,1980,962.7,803.4000075,-1.011845258,-1.067011125,-0.646315631,-1,-1,0,1175.634146,813.9634262
3614,hnvr.us,1981,983.7,838.9000146,-1.104013002,0.374714557,-1.369286234,-1,0,-2,1175.634146,813.9634262
3615,hnvr.us,1982,1211.3,802.7000093,0.68544688,0.079018119,-0.355138647,1,0,0,1175.634146,813.9634262
3616,hnvr.us,1983,1105.6,795.7000042,0.018305261,1.146541286,0.424069929,0,1,0,1175.634146,813.9634262
3617,hnvr.us,1984,1494.2,790.5000066,2.177997003,2.090815246,1.69488226,2,2,2,1175.634146,813.9634262
3618,hnvr.us,1985,797.9,845.9000068,-2.169457032,-1.681101273,0.125241386,-2,-2,0,1175.634146,813.9634262
3619,hnvr.us,1986,1247.1,796.4000133,0.946821086,0.40178412,-1.001346326,1,0,-1,1175.634146,813.9634262
3620,hnvr.us,1987,1042,802.1000167,-0.471885187,-0.951783367,0.291573718,0,-1,0,1175.634146,813.9634262
3621,hnvr.us,1988,1074.8,812.8000189,-0.317883016,-0.744111902,-0.586469492,0,-1,0,1175.634146,813.9634262
3622,hnvr.us,1989,1079.2,808.8000088,-0.259013916,0.680479182,-0.450605357,0,1,0,1175.634146,813.9634262
3623,hnvr.us,1990,1264.7,793.5000202,1.067864075,0.349483541,0.532998621,1,0,0,1175.634146,813.9634262
3624,hnvr.us,1991,1157.3,853.9000216,-0.027248233,-1.468412103,0.686778543,0,-2,1,1175.634146,813.9634262
3625,hnvr.us,1992,1201.8,794.2000099,0.679037766,-0.600111517,0.388532851,1,0,0,1175.634146,813.9634262
3626,hnvr.us,1993,1016.6,790.8000212,-0.569165737,-0.560765977,0.019130539,0,0,0,1175.634146,813.9634262
3627,hnvr.us,1994,1202.1,793.4000016,0.68608735,0.470875937,0.024355297,1,0,0,1175.634146,813.9634262
3628,hnvr.us,1995,912.5,811.7000113,-1.372984473,-1.585078288,-0.552945351,-2,-2,0,1175.634146,813.9634262
3629,hnvr.us,1996,1430,794.9000199,1.894395301,1.506059888,0.506203854,2,2,0,1175.634146,813.9634262
3630,hnvr.us,1997,1148.1,805.2000117,0.247629098,-0.651003185,1.557859187,0,0,2,1175.634146,813.9634262
3631,hnvr.us,1998,1259.3,763.2000148,1.209291069,1.169900525,0.978293397,1,1,1,1175.634146,813.9634262
3632,hnvr.us,1999,947.8,863.0000187,-1.466762108,-1.602049874,-0.228096757,-2,-2,0,1175.634146,813.9634262
3633,hnvr.us,2000,1324.3,782.500008,1.453232629,1.543783563,-0.013138419,2,2,0,1175.634146,813.9634262
3634,hnvr.us,2001,1018.7,777.6000074,-0.463565931,0.02598398,0.725040363,0,0,1,1175.634146,813.9634262
3635,hnvr.us,2002,958,814.7000086,-1.113449331,0.726050922,-1.072998556,-1,1,-1,1175.634146,813.9634262
3636,hnvr.us,2003,1064.9,757.4000078,0.001494954,-0.022169316,-0.80564684,0,0,-1,1175.634146,813.9634262
3637,hnvr.us,2004,1274.9,778.3000144,1.212068436,-0.070407833,0.821893123,1,0,1,1175.634146,813.9634262
3638,hnvr.us,2005,1225.6,780.2000079,0.914852375,0.67406211,1.414639558,1,1,2,1175.634146,813.9634262
3639,hnvr.us,2006,1497.7,817.2000095,2.085455634,1.475801404,2.099636496,2,2,2,1175.634146,813.9634262
3640,hnvr.us,2007,1273.6,830.5000033,0.900893595,0.260509217,2.091729764,1,0,2,1175.634146,813.9634262
3641,hnvr.us,2008,1346.9,867.5000154,1.115115153,1.798101118,1.335055271,1,2,2,1175.634146,813.9634262
3642,hnvr.us,2009,1421,780.8000116,1.91655813,1.359010352,2.077943411,2,2,2,1175.634146,813.9634262
3643,hnvr.us,2010,1136.2,866.50001,-0.263924395,-0.795003135,1.282874115,0,-1,2,1175.634146,813.9634262
3644,hnvr.us,2011,1299.2,839.4000146,1.001065744,1.294963496,0.476049735,1,2,0,1175.634146,813.9634262
3645,hnvr.us,2012,1350.6,882.5000178,1.049827195,-0.919073086,1.357236367,1,-1,2,1175.634146,813.9634262
3646,hnvr.us,2013,1316.5,829.9000123,1.156055036,1.689052553,1.465709254,1,2,2,1175.634146,813.9634262
3647,hnvr.us,2014,1186.1,835.9000139,0.297718674,1.006159203,0.968553822,0,1,1,1175.634146,813.9634262
3648,hnvr.us,2015,1082,848.8000112,-0.518223439,-0.836955888,-0.216447799,0,-1,0,1175.634146,813.9634262
3649,hnvr.us,2016,1044.2,922.6000068,-1.247863226,-1.427371453,-1.185618398,-1,-2,-1,1175.634146,813.9634262
3650,hopl.us,1903,1081.7,1106.900015,0.388682015,0.122731025,0.751569445,0,0,1,1073.765854,1138.236608
3651,hopl.us,1904,1407.5,1153.400043,1.142771973,1.473594139,0.991871976,1,2,1,1073.765854,1138.236608
3652,hopl.us,1905,1159.9,1207.700041,0.318689072,0.047813569,0.952174655,0,0,1,1073.765854,1138.236608
3653,hopl.us,1906,1097.4,1196.300027,0.155984929,0.410474263,0.259813148,0,0,0,1073.765854,1138.236608
3654,hopl.us,1907,1281.1,1132.100033,0.883295734,0.893628904,0.662217622,1,1,0,1073.765854,1138.236608
3655,hopl.us,1908,809.1,1145.900029,-0.65642246,-0.750493464,0.171248483,0,-1,0,1073.765854,1138.236608
3656,hopl.us,1909,1445.2,1147.500021,1.242344862,1.32495741,0.484631422,1,2,0,1073.765854,1138.236608
3657,hopl.us,1910,959.2,1175.500036,-0.237061883,-0.186302158,0.722497622,0,0,1,1073.765854,1138.236608
3658,hopl.us,1911,980.6,1183.10003,-0.189764792,0.194896979,-0.344999945,0,0,0,1073.765854,1138.236608
3659,hopl.us,1912,683.800001,1121.300027,-1.007713828,-1.096540598,-0.845802645,-1,-1,-1,1073.765854,1138.236608
3660,hopl.us,1913,850.1,1140.60001,-0.494425282,-1.120454645,-1.040583205,0,-1,-1,1073.765854,1138.236608
3661,hopl.us,1914,1582.100001,1200.300019,1.422157654,1.655771674,0.741338514,2,2,1,1073.765854,1138.236608
3662,hopl.us,1915,1429.8,1124.399998,1.259464959,1.274574863,1.684231712,1,1,2,1073.765854,1138.236608
3663,hopl.us,1916,1081.1,1194.200017,0.109753066,0.291974771,0.927298536,0,0,1,1073.765854,1138.236608
3664,hopl.us,1917,804.2,1177.400033,-0.783819395,-0.778137683,-0.498589775,-1,-1,0,1073.765854,1138.236608
3665,hopl.us,1918,651.3,1241.900009,-1.527732137,-1.115023262,-1.540222268,-2,-1,-2,1073.765854,1138.236608
3666,hopl.us,1919,957.1,1145.800033,-0.142708501,-0.151388968,-1.152219198,0,0,-1,1073.765854,1138.236608
3667,hopl.us,1920,513.9,1206.400016,-1.860981895,-1.688724954,-1.369214299,-2,-2,-2,1073.765854,1138.236608
3668,hopl.us,1921,1296,1150.400036,0.874421682,0.88235025,-0.636206538,1,1,0,1073.765854,1138.236608
3669,hopl.us,1922,818.5,1184.600042,-0.758989211,-0.631677182,0.099869388,-1,0,0,1073.765854,1138.236608
3670,hopl.us,1923,901.7,1210.700027,-0.55909969,-0.558610427,-0.923949329,0,0,-1,1073.765854,1138.236608
3671,hopl.us,1924,518.8,1218.700025,-1.884800214,-2.097317592,-1.631734777,-2,-2,-2,1073.765854,1138.236608
3672,hopl.us,1925,1144.500001,1212.000025,0.256671405,0.171413107,-1.126459664,0,0,-1,1073.765854,1138.236608
3673,hopl.us,1926,977.3,1184.700017,-0.206532357,-0.286323375,-0.020430175,0,0,0,1073.765854,1138.236608
3674,hopl.us,1927,1280.2,1243.000016,0.575177723,0.944711522,0.209338704,0,1,0,1073.765854,1138.236608
3675,hopl.us,1928,1026.8,1210.400019,-0.12538396,0.015956622,0.260454626,0,0,0,1073.765854,1138.236608
3676,hopl.us,1929,646.6,1226.300027,-1.491469449,-1.022009591,-1.117565072,-2,-1,-1,1073.765854,1138.236608
3677,hopl.us,1930,859.5,1272.000009,-0.920921442,-0.436346024,-1.598000266,-1,0,-2,1073.765854,1138.236608
3678,hopl.us,1931,539.7,1233.200018,-1.864203399,-1.801960663,-1.824443158,-2,-2,-2,1073.765854,1138.236608
3679,hopl.us,1932,859.4,1253.700024,-0.85751262,-0.743487599,-1.788759239,-1,-1,-2,1073.765854,1138.236608
3680,hopl.us,1933,669.7,1237.800008,-1.452743442,-1.160939635,-1.537360625,-2,-1,-2,1073.765854,1138.236608
3681,hopl.us,1934,778.4,1215.300022,-1.005635559,-1.005601047,-1.623872472,-1,-1,-2,1073.765854,1138.236608
3682,hopl.us,1935,1164.3,1153.500028,0.497515304,0.392701551,-0.361601359,0,0,0,1073.765854,1138.236608
3683,hopl.us,1936,969.4,1191.900022,-0.258382957,-0.047534233,0.119152977,0,0,0,1073.765854,1138.236608
3684,hopl.us,1937,943.900001,1203.000023,-0.385008776,-0.192795588,-0.487897022,0,0,0,1073.765854,1138.236608
3685,hopl.us,1938,1557.6,1151.700038,1.470901291,1.524515789,0.844937657,2,2,1,1073.765854,1138.236608
3686,hopl.us,1939,519.7,1213.900031,-1.866457968,-1.852211914,-0.050320927,-2,-2,0,1073.765854,1138.236608
3687,hopl.us,1940,1255.8,1222.70002,0.563237831,0.772563808,-0.892847284,0,1,-1,1073.765854,1138.236608
3688,hopl.us,1941,1914.5,1197.200031,2.009219919,2.018539509,1.765003839,2,2,2,1073.765854,1138.236608
3689,hopl.us,1942,1428.9,1159.600015,1.17800095,1.118977499,2.041937088,1,1,2,1073.765854,1138.236608
3690,hopl.us,1943,1094.9,1204.900025,0.119881428,0.209812026,0.867795211,0,0,1,1073.765854,1138.236608
3691,hopl.us,1944,764.6,1231.800031,-1.110254477,-0.96359572,-0.704729454,-1,-1,-1,1073.765854,1138.236608
3692,hopl.us,1945,963.3,1202.100035,-0.314627542,-0.319127903,-0.992255042,0,0,-1,1073.765854,1138.236608
3693,hopl.us,1946,1081.8,1186.500016,0.137152094,-0.19351735,-0.174312683,0,0,0,1073.765854,1138.236608
3694,hopl.us,1947,686.2,1189.700018,-1.234587156,-1.109227427,-0.774548265,-1,-1,-1,1073.765854,1138.236608
3695,hopl.us,1948,931.5,1170.500013,-0.315319176,-0.675970677,-1.072290532,0,-1,-1,1073.765854,1138.236608
3696,hopl.us,1949,949.5,1162.400004,-0.225387877,-0.423121144,-0.420306369,0,0,0,1073.765854,1138.236608
3697,hopl.us,1950,754.7,1210.300025,-1.070285587,-0.810180246,-0.909298414,-1,-1,-1,1073.765854,1138.236608
3698,hopl.us,1951,1051.5,1172.70003,0.083197285,-0.162531949,-0.703826527,0,0,-1,1073.765854,1138.236608
3699,hopl.us,1952,1339,1127.700023,1.040516057,0.934469954,0.739060525,1,1,1,1073.765854,1138.236608
3700,hopl.us,1953,1192.8,1183.400012,0.493345557,0.67996719,0.977534111,0,1,1,1073.765854,1138.236608
3701,hopl.us,1954,1059.8,1144.100025,0.203073023,0.039078433,0.41104794,0,0,0,1073.765854,1138.236608
3702,hopl.us,1955,874.3,1159.700013,-0.476618396,-0.499998949,-0.233550777,0,0,0,1073.765854,1138.236608
3703,hopl.us,1956,1359.3,1182.600038,0.954451395,1.286646859,0.340437811,1,2,0,1073.765854,1138.236608
3704,hopl.us,1957,730.1,1174.600007,-1.031941334,-1.20992978,-0.004630817,-1,-1,0,1073.765854,1138.236608
3705,hopl.us,1958,1780.7,1138.500024,1.893015661,1.441202754,0.93691952,2,2,1,1073.765854,1138.236608
3706,hopl.us,1959,804.7,1236.30004,-0.987266995,-0.931753092,0.95977142,-1,-1,1,1073.765854,1138.236608
3707,hopl.us,1960,857.3,1216.200008,-0.733796684,-0.583697759,-1.176385874,-1,0,-1,1073.765854,1138.236608
3708,hopl.us,1961,957.7,1192.900019,-0.302183019,-0.052143048,-0.742831982,0,0,-1,1073.765854,1138.236608
3709,hopl.us,1962,953.8,1205.600018,-0.359661062,-0.217365755,-0.500182139,0,0,0,1073.765854,1138.236608
3710,hopl.us,1963,1190.1,1141.300021,0.608715237,0.04536904,0.138164406,0,0,0,1073.765854,1138.236608
3711,hopl.us,1964,693.6,1150.70001,-1.075459959,-1.308744271,-0.321131889,-1,-2,0,1073.765854,1138.236608
3712,hopl.us,1965,1248.5,1147.500032,0.755143861,0.706269379,-0.20277581,1,1,0,1073.765854,1138.236608
3713,hopl.us,1966,937.6,1151.200025,-0.22779031,-0.034787368,0.33222217,0,0,0,1073.765854,1138.236608
3714,hopl.us,1967,1277.3,1138.300015,0.857107587,1.163514099,0.411669794,1,1,0,1073.765854,1138.236608
3715,hopl.us,1968,921.3,1207.800025,-0.480458174,-0.361890234,0.258102414,0,0,0,1073.765854,1138.236608
3716,hopl.us,1969,1497.3,1114.700015,1.42379484,1.409374385,0.750434248,2,2,1,1073.765854,1138.236608
3717,hopl.us,1970,1250.2,1196.400031,0.623059647,0.780597518,1.33063082,0,1,2,1073.765854,1138.236608
3718,hopl.us,1971,1064.7,1193.000025,0.059813938,0.285325311,0.41187703,0,0,0,1073.765854,1138.236608
3719,hopl.us,1972,652.6,1185.200022,-1.333373617,-1.215321311,-0.892402293,-2,-1,-1,1073.765854,1138.236608
3720,hopl.us,1973,1407.1,1171.100028,1.100085441,1.020187692,-0.06888018,1,1,0,1073.765854,1138.236608
3721,hopl.us,1974,1406.1,1190.700002,1.050510739,1.161798544,1.353401559,1,1,2,1073.765854,1138.236608
3722,hopl.us,1975,1075.3,1150.900021,0.230909155,0.402083157,0.832061045,0,0,1,1073.765854,1138.236608
3723,hopl.us,1976,543,1133.400015,-1.527067887,-1.904263092,-0.903743465,-2,-2,-1,1073.765854,1138.236608
3724,hopl.us,1977,398.5,1231.800043,-2.307141228,-2.29104771,-2.419439094,-2,-2,-2,1073.765854,1138.236608
3725,hopl.us,1978,1570.8,1154.200013,1.492166635,1.350713454,-0.340225224,2,2,0,1073.765854,1138.236608
3726,hopl.us,1979,891.3,1191.800037,-0.529370772,-0.332637547,0.78805688,0,0,1,1073.765854,1138.236608
3727,hopl.us,1980,1331.100001,1197.300009,0.843384083,0.760757692,0.216884559,1,1,0,1073.765854,1138.236608
3728,hopl.us,1981,872.400001,1104.300012,-0.290786352,-0.409170611,0.362697108,0,0,0,1073.765854,1138.236608
3729,hopl.us,1982,1498.4,1158.500024,1.334516582,1.191993946,0.772873503,2,1,1,1073.765854,1138.236608
3730,hopl.us,1983,1964.9,1039.300031,2.296562998,2.190572214,2.326776798,2,2,2,1073.765854,1138.236608
3731,hopl.us,1984,1242.2,1152.20002,0.724900377,0.664489467,2.073501191,1,0,2,1073.765854,1138.236608
3732,hopl.us,1985,889.5,1231.500018,-0.674631745,-0.520263876,0.0304273,-1,0,0,1073.765854,1138.236608
3733,hopl.us,1986,1385.5,1172.400021,1.04490921,1.107202636,0.297737208,1,1,0,1073.765854,1138.236608
3734,hopl.us,1987,761.1,1146.500023,-0.826449099,-1.037673269,0.204806488,-1,-1,0,1073.765854,1138.236608
3735,hopl.us,1988,845.7,1200.300035,-0.718746508,-0.60141124,-1.066832234,-1,0,-1,1073.765854,1138.236608
3736,hopl.us,1989,880,1159.10002,-0.454638332,-0.361890251,-0.831718612,0,0,-1,1073.765854,1138.236608
3737,hopl.us,1990,684.7,1126.200008,-1.02156237,-1.656345449,-1.024356552,-1,-2,-1,1073.765854,1138.236608
3738,hopl.us,1991,831.800001,1140.700025,-0.558749813,-0.825270057,-1.089515541,0,-1,-1,1073.765854,1138.236608
3739,hopl.us,1992,926.1,1145.400022,-0.247373212,-0.205795652,-0.593806122,0,0,0,1073.765854,1138.236608
3740,hopl.us,1993,1323.1,1215.000028,0.774490816,0.824362765,0.335172976,1,1,0,1073.765854,1138.236608
3741,hopl.us,1994,844.7,1168.30002,-0.610200776,-0.983697843,0.11083252,0,-1,0,1073.765854,1138.236608
3742,hopl.us,1995,1682.5,1138.700035,1.728579249,1.877972422,0.976657401,2,2,1,1073.765854,1138.236608
3743,hopl.us,1996,1275.9,1140.10002,0.8486709,0.80626089,1.674309367,1,1,2,1073.765854,1138.236608
3744,hopl.us,1997,1206.4,1193.80003,0.502868918,0.52062155,0.847873207,0,0,1,1073.765854,1138.236608
3745,hopl.us,1998,1819.8,1085.200033,2.034953124,1.971426913,1.760987136,2,2,2,1073.765854,1138.236608
3746,hopl.us,1999,1113.2,956.1000186,0.904312963,0.576380332,1.935092515,1,0,2,1073.765854,1138.236608
3747,hopl.us,2000,1039.5,1084.500026,0.32742871,0.272996368,0.780568071,0,0,1,1073.765854,1138.236608
3748,hopl.us,2001,884.4,1053.900002,-0.077685518,-0.662314116,0.113023127,0,0,0,1073.765854,1138.236608
3749,hopl.us,2002,1027.7,1144.300033,0.098294375,0.297950308,-0.045407159,0,0,0,1073.765854,1138.236608
3750,hopl.us,2003,1341.6,1087.500019,1.142772031,1.258450099,0.827818102,1,1,1,1073.765854,1138.236608
3751,hopl.us,2004,1138.7,1152.800031,0.422592902,0.580063567,1.011162106,0,0,1,1073.765854,1138.236608
3752,hopl.us,2005,1161.300001,1053.200016,0.774490851,0.487972751,0.746457997,1,0,1,1073.765854,1138.236608
3753,hopl.us,2006,1748.9,1047.10002,1.985844531,1.907475612,1.838325021,2,2,2,1073.765854,1138.236608
3754,hopl.us,2007,662.3,1099.900013,-1.008060134,-0.913796076,1.05274771,-1,-1,1,1073.765854,1138.236608
3755,hopl.us,2008,894.9,1051.30001,-0.033648825,-0.320587759,-0.742606788,0,0,-1,1073.765854,1138.236608
3756,hopl.us,2009,653.1,1105.200036,-1.058205183,-0.904995157,-0.775222334,-1,-1,-1,1073.765854,1138.236608
3757,hopl.us,2010,1138.1,1077.500026,0.642460064,0.370611781,-0.282977513,0,0,0,1073.765854,1138.236608
3758,hopl.us,2011,1167.3,1079.400014,0.719089387,0.208796586,0.848056602,1,0,1,1073.765854,1138.236608
3759,hopl.us,2012,893.7,1124.100024,-0.285609615,-0.595875462,0.268786015,0,0,0,1073.765854,1138.236608
3760,hopl.us,2013,836.300001,1199.700008,-0.749543255,-0.564881394,-0.742156426,-1,0,-1,1073.765854,1138.236608
3761,hopl.us,2014,577.2,1216.700021,-1.688922554,-1.605853755,-1.619634949,-2,-2,-2,1073.765854,1138.236608
3762,hopl.us,2015,914.5,1272.000031,-0.728897026,-0.627985959,-1.607714598,-1,0,-2,1073.765854,1138.236608
3763,hopl.us,2016,1162.3,1236.500026,0.235372593,0.603595958,-0.374340097,0,0,0,1073.765854,1138.236608
3764,jasp.us,1903,655.4,1090.700028,0.178344812,0.188501586,0.234269864,0,0,0,633.3048781,1076.67075
3765,jasp.us,1904,672.5,1066.300007,0.374174542,0.692149534,0.268660857,0,1,0,633.3048781,1076.67075
3766,jasp.us,1905,644.1,1063.100017,0.256308984,-0.209723134,0.321275437,0,0,0,633.3048781,1076.67075
3767,jasp.us,1906,710.3,1097.500014,0.404480448,0.569106085,0.342479761,0,0,0,633.3048781,1076.67075
3768,jasp.us,1907,932.000001,1048.400006,1.431655452,1.494130577,1.226733411,2,2,1,633.3048781,1076.67075
3769,jasp.us,1908,508.900001,1043.900023,-0.321665241,-0.720435761,0.818582427,0,-1,1,633.3048781,1076.67075
3770,jasp.us,1909,916.3,1038.800004,1.412858175,1.396993899,0.800707734,2,2,1,633.3048781,1076.67075
3771,jasp.us,1910,639.700001,1033.600032,0.373713407,0.206473362,1.193294979,0,0,1,633.3048781,1076.67075
3772,jasp.us,1911,804.6,1052.700022,0.984057105,1.093822072,0.845970919,1,1,1,633.3048781,1076.67075
3773,jasp.us,1912,407.9,1019.300017,-0.718865271,-0.955477754,0.169699035,-1,-1,0,633.3048781,1076.67075
3774,jasp.us,1913,373.9,1096.50001,-1.290115337,-1.518106897,-1.335024244,-2,-2,-2,633.3048781,1076.67075
3775,jasp.us,1914,900.3,1131.100026,1.048171931,1.264388686,-0.140376736,1,1,0,633.3048781,1076.67075
3776,jasp.us,1915,822,1046.20002,1.07218436,1.009063069,1.35046307,1,1,2,633.3048781,1076.67075
3777,jasp.us,1916,854.1,1119.900029,0.916673201,1.102807543,1.261870051,1,1,1,633.3048781,1076.67075
3778,jasp.us,1917,539.8,1078.099992,-0.338701336,-0.509329516,0.349213992,0,0,0,633.3048781,1076.67075
3779,jasp.us,1918,364.2,1139.300021,-1.55103478,-1.24180768,-1.276197305,-2,-1,-1,633.3048781,1076.67075
3780,jasp.us,1919,643.4,1049.600032,0.316595625,0.26835804,-0.880488559,0,0,-1,633.3048781,1076.67075
3781,jasp.us,1920,426,1089.400031,-0.988481287,-0.930447913,-0.523900699,-1,-1,0,633.3048781,1076.67075
3782,jasp.us,1921,672.6,1075.900035,0.330135428,0.233307374,-0.514437544,0,0,0,633.3048781,1076.67075
3783,jasp.us,1922,647,1082.300007,0.178344911,0.243207638,0.237844785,0,0,0,633.3048781,1076.67075
3784,jasp.us,1923,642,1106.400028,0.03610469,0.000273335,0.037526331,0,0,0,633.3048781,1076.67075
3785,jasp.us,1924,294.6,1114.000022,-1.766077727,-1.827586865,-1.190285316,-2,-2,-1,633.3048781,1076.67075
3786,jasp.us,1925,635.1,1079.500018,0.134267237,0.045072806,-1.131317206,0,0,-1,633.3048781,1076.67075
3787,jasp.us,1926,642.9,1073.40002,0.201438072,0.007503101,0.119215353,0,0,0,633.3048781,1076.67075
3788,jasp.us,1927,718.5,1098.400004,0.437718939,0.589043696,0.328993004,0,0,0,633.3048781,1076.67075
3789,jasp.us,1928,530.3,1095.700017,-0.479216167,-0.547564539,-0.113495163,0,0,0,633.3048781,1076.67075
3790,jasp.us,1929,388.3,1075.100013,-1.108548349,-0.945896454,-1.096779253,-1,-1,-1,633.3048781,1076.67075
3791,jasp.us,1930,504.8,1142.200029,-0.854046864,-0.599821896,-1.307137319,-1,0,-2,633.3048781,1076.67075
3792,jasp.us,1931,320.7,1118.700041,-1.662770974,-1.661468713,-1.613193602,-2,-2,-2,633.3048781,1076.67075
3793,jasp.us,1932,639.7,1118.000023,-0.033075878,0.096172469,-1.168258791,0,0,-1,633.3048781,1076.67075
3794,jasp.us,1933,438.6,1087.500008,-0.913622581,-0.818180316,-0.709901267,-1,-1,-1,633.3048781,1076.67075
3795,jasp.us,1934,439.6,1100.60003,-0.976113007,-1.317427998,-1.266123889,-1,-2,-1,633.3048781,1076.67075
3796,jasp.us,1935,700.7,1079.100039,0.444511533,0.478834303,-0.424979499,0,0,0,633.3048781,1076.67075
3797,jasp.us,1936,623.1,1093.700017,0.005338656,0.009051333,0.20399201,0,0,0,633.3048781,1076.67075
3798,jasp.us,1937,745.4,1106.800004,0.520598942,0.701749368,0.259265199,0,1,0,633.3048781,1076.67075
3799,jasp.us,1938,952.5,1104.20002,1.320430638,1.535221265,1.201950171,2,2,1,633.3048781,1076.67075
3800,jasp.us,1939,402.4,1115.400022,-1.241701701,-1.2822776,0.152676233,-1,-2,0,633.3048781,1076.67075
3801,jasp.us,1940,891.2,1181.400023,0.820763856,1.041868816,-0.305526794,1,1,0,633.3048781,1076.67075
3802,jasp.us,1941,1079.6,1107.800006,1.685326272,1.770514275,1.672256991,2,2,2,633.3048781,1076.67075
3803,jasp.us,1942,843.1,1082.200037,1.017624875,1.031110951,1.78357175,1,1,2,633.3048781,1076.67075
3804,jasp.us,1943,721,1108.900025,0.401277532,0.400556304,0.889280441,0,0,1,633.3048781,1076.67075
3805,jasp.us,1944,530.1,1124.200024,-0.628709588,-0.389471195,-0.235283548,0,0,0,633.3048781,1076.67075
3806,jasp.us,1945,661.7,1087.800027,0.222509193,0.03993928,-0.361719432,0,0,0,633.3048781,1076.67075
3807,jasp.us,1946,545,1090.60002,-0.376453437,-0.509329539,-0.201113426,0,0,0,633.3048781,1076.67075
3808,jasp.us,1947,424,1102.700023,-1.067099758,-0.956009844,-1.012714002,-1,-1,-1,633.3048781,1076.67075
3809,jasp.us,1948,501.5,1130.000033,-0.807837546,-0.971964858,-1.258337362,-1,-1,-1,633.3048781,1076.67075
3810,jasp.us,1949,561.9,1085.100015,-0.260920762,-0.15951671,-0.787702012,0,0,-1,633.3048781,1076.67075
3811,jasp.us,1950,548.7,1123.700032,-0.529178069,-0.339657254,-0.616751167,0,0,0,633.3048781,1076.67075
3812,jasp.us,1951,758.6,1079.400024,0.695467335,0.542181948,0.050399822,1,0,0,633.3048781,1076.67075
3813,jasp.us,1952,966.7,1047.30002,1.538583375,1.536749837,1.481151878,2,2,2,633.3048781,1076.67075
3814,jasp.us,1953,591.1,1121.100024,-0.295891518,0.013693811,0.936070044,0,0,1,633.3048781,1076.67075
3815,jasp.us,1954,510.4,1096.800025,-0.588573093,-0.491566689,-0.675338455,0,0,-1,633.3048781,1076.67075
3816,jasp.us,1955,511.500001,1100.300008,-0.601082324,-0.33163541,-0.861480418,0,0,-1,633.3048781,1076.67075
3817,jasp.us,1956,773.3,1081.000028,0.749793757,0.947299612,0.048089925,1,1,0,633.3048781,1076.67075
3818,jasp.us,1957,447.6,1090.900021,-0.88463228,-1.146249698,-0.132411295,-1,-1,0,633.3048781,1076.67075
3819,jasp.us,1958,1081.4,1091.000013,1.734835655,1.591909521,0.814194355,2,2,1,633.3048781,1076.67075
3820,jasp.us,1959,458.4,1185.800006,-1.314242999,-1.054647138,0.560766838,-2,-1,0,633.3048781,1076.67075
3821,jasp.us,1960,459.3,1163.500019,-1.197141466,-0.956541932,-1.603103601,-1,-1,-2,633.3048781,1076.67075
3822,jasp.us,1961,416.8,1121.600009,-1.200184994,-0.900575644,-1.542566499,-1,-1,-2,633.3048781,1076.67075
3823,jasp.us,1962,633.7,1116.300023,-0.054622558,0.203482566,-0.899435881,0,0,-1,633.3048781,1076.67075
3824,jasp.us,1963,784.7,1048.599999,0.923994189,0.527028525,0.531276761,1,0,0,633.3048781,1076.67075
3825,jasp.us,1964,415,1079.700014,-0.995176795,-1.263618919,-0.058105759,-1,-1,0,633.3048781,1076.67075
3826,jasp.us,1965,672.8,1060.70002,0.401277552,0.395311613,-0.468314005,0,0,0,633.3048781,1076.67075
3827,jasp.us,1966,474.4,1079.80001,-0.687606697,-0.534637826,-0.272742958,-1,0,0,633.3048781,1076.67075
3828,jasp.us,1967,900.8,1036.500018,1.371583786,1.555911307,0.548059545,2,2,0,633.3048781,1076.67075
3829,jasp.us,1968,505.9,1106.200009,-0.661027517,-0.507714466,0.563861489,0,0,0,633.3048781,1076.67075
3830,jasp.us,1969,921.800001,1052.500033,1.38731519,1.48035175,0.579307149,2,2,0,633.3048781,1076.67075
3831,jasp.us,1970,608.1,1109.700025,-0.15057177,-0.166899865,0.874033605,0,0,1,633.3048781,1076.67075
3832,jasp.us,1971,598,1100.300023,-0.154128202,0.126112337,-0.307843365,0,0,0,633.3048781,1076.67075
3833,jasp.us,1972,329.3,1086.500034,-1.462817721,-1.30038514,-1.11854306,-2,-2,-1,633.3048781,1076.67075
